EventTime,EventType,Event
1.612483200000915e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2251)
1.612483200000917e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2940)
1.612483200000917e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2941)
1.6124832000009213e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3310)
1.6124832000009213e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3311)
1.6124832000009234e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2764)
1.6124832000009234e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2765)
1.612483200000925e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1972)
1.612483200000925e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1973)
1.6124832000009275e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1172)
1.6124832000009275e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1173)
1.6124832000009288e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1434)
1.6124832000009288e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1435)
1.6124832000009295e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3240)
1.6124832000009295e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3241)
1.6124832000009464e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1718)
1.6124832000009464e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1719)
1.612483200000954e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2236)
1.612483200000954e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2237)
1.6124832000009551e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2880)
1.6124832000009551e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2881)
1.6124832000009577e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1570)
1.6124832000009577e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1571)
1.612483200000973e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3024)
1.612483200000973e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3025)
1.6124832000009764e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2054)
1.6124832000009764e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2055)
1.6124832000009802e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2850)
1.6124832000009802e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2851)
1.6124832000009805e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2092)
1.6124832000009805e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2093)
1.6124832000009825e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2510)
1.6124832000009825e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2511)
1.6124832000009925e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2268)
1.6124832000009925e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2269)
1.6124832000009946e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1566)
1.6124832000009946e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1567)
1.6124832000010056e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1380)
1.6124832000010056e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1381)
1.612483200001007e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1738)
1.612483200001007e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1739)
1.6124832000010117e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1394)
1.6124832000010117e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1395)
1.6124832000010117e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2858)
1.6124832000010117e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2859)
1.6124832000010196e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2468)
1.6124832000010196e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2469)
1.6124832000010212e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1816)
1.6124832000010212e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1817)
1.6124832000010237e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2532)
1.6124832000010237e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2533)
1.6124832000010278e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2492)
1.6124832000010278e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2493)
1.6124832000010342e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2272)
1.6124832000010342e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2273)
1.6124832000010345e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1576)
1.6124832000010345e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1577)
1.6124832000010412e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2498)
1.6124832000010412e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2499)
1.6124832000010432e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2342)
1.6124832000010432e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2343)
1.6124832000010511e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2620)
1.6124832000010511e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2621)
1.6124832000010665e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2580)
1.6124832000010665e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2581)
1.6124832000010719e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1192)
1.6124832000010719e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1193)
1.6124832000010757e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2270)
1.6124832000010757e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2271)
1.6124832000010998e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2000)
1.6124832000010998e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2001)
1.612483200001105e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2362)
1.612483200001105e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2363)
1.6124832000011105e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3094)
1.6124832000011105e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3095)
1.6124832000011113e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2122)
1.6124832000011113e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2123)
1.6124832000011123e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2446)
1.6124832000011123e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2447)
1.6124832000011156e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1742)
1.6124832000011156e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1743)
1.6124832000011185e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2554)
1.6124832000011185e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2555)
1.6124832000011205e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1400)
1.6124832000011205e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1401)
1.6124832000011246e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1824)
1.6124832000011246e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1825)
1.612483200001131e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3202)
1.612483200001131e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3203)
1.6124832000011323e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2388)
1.6124832000011323e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2389)
1.6124832000011395e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2470)
1.6124832000011395e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2471)
1.61248320000114e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2016)
1.61248320000114e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2017)
1.6124832000011428e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2668)
1.6124832000011428e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2669)
1.6124832000011459e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1256)
1.6124832000011459e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1257)
1.6124832000011528e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1410)
1.6124832000011528e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1411)
1.6124832000011558e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2788)
1.6124832000011558e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2789)
1.612483200001158e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1480)
1.612483200001158e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1481)
1.6124832000011635e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3346)
1.6124832000011635e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3347)
1.612483200001167e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1800)
1.612483200001167e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1801)
1.6124832000011707e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1684)
1.6124832000011707e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1685)
1.612483200001171e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2314)
1.612483200001171e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2315)
1.612483200001173e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2166)
1.612483200001173e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2167)
1.612483200001173e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2154)
1.612483200001173e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2155)
1.6124832000011827e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2632)
1.6124832000011827e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2633)
1.6124832000011866e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1406)
1.6124832000011866e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1407)
1.612483200001187e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1724)
1.612483200001187e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1725)
1.6124832000011932e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2486)
1.6124832000011932e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2487)
1.6124832000012073e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3010)
1.6124832000012073e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3011)
1.6124832000012157e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3342)
1.6124832000012157e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3343)
1.6124832000012188e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1764)
1.6124832000012188e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1765)
1.612483200001225e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1478)
1.612483200001225e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1479)
1.6124832000012268e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2514)
1.6124832000012268e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2515)
1.6124832000012357e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1234)
1.6124832000012357e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1235)
1.6124832000012444e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2618)
1.6124832000012444e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2619)
1.6124832000012447e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3334)
1.6124832000012447e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3335)
1.6124832000012495e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2326)
1.6124832000012495e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2327)
1.6124832000012536e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3262)
1.6124832000012536e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3263)
1.6124832000012785e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3344)
1.6124832000012785e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3345)
1.6124832000012792e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2814)
1.6124832000012792e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2815)
1.6124832000012803e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2962)
1.6124832000012803e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2963)
1.612483200001282e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1348)
1.612483200001282e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1349)
1.6124832000012861e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1748)
1.6124832000012861e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1749)
1.612483200001292e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1796)
1.612483200001292e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1797)
1.6124832000012928e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2558)
1.6124832000012928e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2559)
1.612483200001299e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2542)
1.612483200001299e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2543)
1.612483200001304e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1482)
1.612483200001304e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1483)
1.6124832000013064e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2630)
1.6124832000013064e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2631)
1.61248320000131e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1196)
1.61248320000131e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1197)
1.6124832000013215e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2328)
1.6124832000013215e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2329)
1.6124832000013258e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3032)
1.6124832000013258e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3033)
1.612483200001342e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2544)
1.612483200001342e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2545)
1.6124832000013422e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3184)
1.6124832000013422e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3185)
1.612483200001353e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3088)
1.612483200001353e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3089)
1.612483200001359e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1202)
1.612483200001359e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1203)
1.6124832000013686e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2566)
1.6124832000013686e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2567)
1.6124832000013688e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2370)
1.6124832000013688e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2371)
1.6124832000013711e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2622)
1.6124832000013711e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2623)
1.612483200001372e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3348)
1.612483200001372e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3349)
1.612483200001384e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3074)
1.612483200001384e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3075)
1.6124832000014093e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3260)
1.6124832000014093e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3261)
1.6124832000014303e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2058)
1.6124832000014303e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2059)
1.612483200001432e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2752)
1.612483200001432e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2753)
1.6124832000014433e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1664)
1.6124832000014433e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1665)
1.6124832000014444e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3150)
1.6124832000014444e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3151)
1.6124832000014467e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1248)
1.6124832000014467e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1249)
1.6124832000014477e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1240)
1.6124832000014477e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1241)
1.612483200001448e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2278)
1.612483200001448e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2279)
1.6124832000014492e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2710)
1.6124832000014492e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2711)
1.6124832000014495e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1990)
1.6124832000014495e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1991)
1.6124832000014505e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3002)
1.6124832000014505e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3003)
1.612483200001472e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2750)
1.612483200001472e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2751)
1.612483200001472e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2260)
1.612483200001472e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2261)
1.6124832000014748e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2212)
